timestamp,anomaly_score_if,label_failure_30min
2024-06-01 00:00:00,0.4858980755770572,0
2024-06-01 00:01:00,0.48971622083210126,0
2024-06-01 00:02:00,0.5875328204054263,0
2024-06-01 00:03:00,0.5733887607455215,0
2024-06-01 00:04:00,0.5166145022630728,0
2024-06-01 00:05:00,0.466259036512795,0
2024-06-01 00:06:00,0.4384370318957867,0
2024-06-01 00:07:00,0.4497974717777355,0
2024-06-01 00:08:00,0.42534245954889255,0
2024-06-01 00:09:00,0.4602282804760505,0
2024-06-01 00:10:00,0.4646355483870249,0
2024-06-01 00:11:00,0.48167128077923815,0
2024-06-01 00:12:00,0.4508898545377191,0
2024-06-01 00:13:00,0.484013950111213,0
2024-06-01 00:14:00,0.4566868864264196,0
2024-06-01 00:15:00,0.3906104359696621,0
2024-06-01 00:16:00,0.38205041921247895,0
2024-06-01 00:17:00,0.41185422833281504,0
2024-06-01 00:18:00,0.4418334741815651,0
2024-06-01 00:19:00,0.4144357915578676,0
2024-06-01 00:20:00,0.37092987228475494,0
2024-06-01 00:21:00,0.35596006581153766,0
2024-06-01 00:22:00,0.4194552732504111,0
2024-06-01 00:23:00,0.3744010077615795,0
2024-06-01 00:24:00,0.37873012865779454,0
2024-06-01 00:25:00,0.3940586418043733,0
2024-06-01 00:26:00,0.390906451204456,0
2024-06-01 00:27:00,0.37009200909053674,0
2024-06-01 00:28:00,0.3733251970010691,0
2024-06-01 00:29:00,0.35041412639056696,0
2024-06-01 00:30:00,0.23446582755420736,0
2024-06-01 00:31:00,0.22950507679954912,0
2024-06-01 00:32:00,0.22696773020932146,0
2024-06-01 00:33:00,0.1939262443401046,0
2024-06-01 00:34:00,0.25150919431920177,0
2024-06-01 00:35:00,0.2620540193220491,0
2024-06-01 00:36:00,0.24284613780153258,0
2024-06-01 00:37:00,0.21056616869274028,0
2024-06-01 00:38:00,0.2160681770086329,0
2024-06-01 00:39:00,0.2519894018505405,0
2024-06-01 00:40:00,0.24505425460238636,0
2024-06-01 00:41:00,0.23998821703917791,0
2024-06-01 00:42:00,0.24326274192611494,0
2024-06-01 00:43:00,0.279405344591894,0
2024-06-01 00:44:00,0.2525656608900937,0
2024-06-01 00:45:00,0.21059867466107865,0
2024-06-01 00:46:00,0.22204034341595968,0
2024-06-01 00:47:00,0.22385598981533278,0
2024-06-01 00:48:00,0.24890938470793303,0
2024-06-01 00:49:00,0.267192436673275,0
2024-06-01 00:50:00,0.22277189650591678,0
2024-06-01 00:51:00,0.23910006937153835,0
2024-06-01 00:52:00,0.26964402726012265,0
2024-06-01 00:53:00,0.2526852712742697,0
2024-06-01 00:54:00,0.2157213400416556,0
2024-06-01 00:55:00,0.2451861227963942,0
2024-06-01 00:56:00,0.2173350778868675,0
2024-06-01 00:57:00,0.24680177503893727,0
2024-06-01 00:58:00,0.25063045336572404,0
2024-06-01 00:59:00,0.25535570751857933,0
2024-06-01 01:00:00,0.2556665512866536,0
2024-06-01 01:01:00,0.2683472296897544,0
2024-06-01 01:02:00,0.24649999621529708,0
2024-06-01 01:03:00,0.2803861818060104,0
2024-06-01 01:04:00,0.24396325336146665,0
2024-06-01 01:05:00,0.2330296315890538,0
2024-06-01 01:06:00,0.23240718468532257,0
2024-06-01 01:07:00,0.2627231545378708,0
2024-06-01 01:08:00,0.2719155569548443,0
2024-06-01 01:09:00,0.2224036306269435,0
2024-06-01 01:10:00,0.20975643849701264,0
2024-06-01 01:11:00,0.22968587123776144,0
2024-06-01 01:12:00,0.2284149156269166,0
2024-06-01 01:13:00,0.272503890474851,0
2024-06-01 01:14:00,0.21474257920043588,0
2024-06-01 01:15:00,0.25546015772607017,0
2024-06-01 01:16:00,0.24033082927706514,0
2024-06-01 01:17:00,0.24192848857581004,0
2024-06-01 01:18:00,0.2698931592551645,0
2024-06-01 01:19:00,0.21863571882550897,0
2024-06-01 01:20:00,0.22884374463741583,0
2024-06-01 01:21:00,0.25884257364362745,0
2024-06-01 01:22:00,0.2635182537890881,0
2024-06-01 01:23:00,0.22900174652839328,0
2024-06-01 01:24:00,0.21636780387700802,0
2024-06-01 01:25:00,0.2767347033867242,0
2024-06-01 01:26:00,0.3118913842316355,0
2024-06-01 01:27:00,0.28154092243066836,0
2024-06-01 01:28:00,0.21613054331014867,0
2024-06-01 01:29:00,0.1850374546848424,0
2024-06-01 01:30:00,0.26574265429998295,0
2024-06-01 01:31:00,0.2548326043379796,0
2024-06-01 01:32:00,0.23021696303383116,0
2024-06-01 01:33:00,0.2964665647410646,0
2024-06-01 01:34:00,0.27342013768109946,0
2024-06-01 01:35:00,0.2549112862227283,0
2024-06-01 01:36:00,0.21529154170491122,0
2024-06-01 01:37:00,0.30170919398418994,0
2024-06-01 01:38:00,0.2763985596564713,0
2024-06-01 01:39:00,0.23665710294167144,0
2024-06-01 01:40:00,0.24880302252665693,0
2024-06-01 01:41:00,0.29531931174958126,0
2024-06-01 01:42:00,0.2510720627889303,0
2024-06-01 01:43:00,0.2732880780944389,0
2024-06-01 01:44:00,0.2750684268495549,0
2024-06-01 01:45:00,0.24390941359666987,0
2024-06-01 01:46:00,0.20612060351433473,0
2024-06-01 01:47:00,0.2094462310250173,0
2024-06-01 01:48:00,0.32159008038198283,0
2024-06-01 01:49:00,0.29280538283425767,0
2024-06-01 01:50:00,0.28137254822090024,0
2024-06-01 01:51:00,0.24990281030252498,0
2024-06-01 01:52:00,0.3016824088914527,0
2024-06-01 01:53:00,0.27213536033306124,0
2024-06-01 01:54:00,0.24925695117774746,0
2024-06-01 01:55:00,0.25035008438097195,0
2024-06-01 01:56:00,0.24913627743211322,0
2024-06-01 01:57:00,0.22682424991787278,0
2024-06-01 01:58:00,0.25291953671120343,0
2024-06-01 01:59:00,0.22864227594083655,0
2024-06-01 02:00:00,0.23708453351598632,0
2024-06-01 02:01:00,0.21217747357302655,0
2024-06-01 02:02:00,0.25291884920513674,0
2024-06-01 02:03:00,0.33069746986446846,0
2024-06-01 02:04:00,0.30518080300983347,0
2024-06-01 02:05:00,0.24658473139732998,0
2024-06-01 02:06:00,0.25256258769386397,0
2024-06-01 02:07:00,0.259930630555662,0
2024-06-01 02:08:00,0.2289553970426048,0
2024-06-01 02:09:00,0.25015698200873115,0
2024-06-01 02:10:00,0.26262188843289125,0
2024-06-01 02:11:00,0.23297278368948063,0
2024-06-01 02:12:00,0.2353586285292863,0
2024-06-01 02:13:00,0.2502870291297756,0
2024-06-01 02:14:00,0.25683034812735145,0
2024-06-01 02:15:00,0.23039556683018717,0
2024-06-01 02:16:00,0.23156454391847445,0
2024-06-01 02:17:00,0.2372027720892481,0
2024-06-01 02:18:00,0.2589303299060295,0
2024-06-01 02:19:00,0.29655589360895185,0
2024-06-01 02:20:00,0.30109792815197933,0
2024-06-01 02:21:00,0.20074193058796705,0
2024-06-01 02:22:00,0.20601212571836428,0
2024-06-01 02:23:00,0.24767444141975334,0
2024-06-01 02:24:00,0.20936012289796638,0
2024-06-01 02:25:00,0.23983499453583182,0
2024-06-01 02:26:00,0.22271608246070748,0
2024-06-01 02:27:00,0.1958801738823362,0
2024-06-01 02:28:00,0.28742762861210375,0
2024-06-01 02:29:00,0.269298715337331,0
2024-06-01 02:30:00,0.251157752150397,0
2024-06-01 02:31:00,0.2191832675852467,0
2024-06-01 02:32:00,0.2535442992264993,0
2024-06-01 02:33:00,0.25152399694052757,0
2024-06-01 02:34:00,0.2538039152063743,0
2024-06-01 02:35:00,0.24708400080624163,0
2024-06-01 02:36:00,0.2226028299968516,0
2024-06-01 02:37:00,0.2301328767554288,0
2024-06-01 02:38:00,0.22853929772187173,0
2024-06-01 02:39:00,0.2024011232051648,0
2024-06-01 02:40:00,0.2739487462293944,0
2024-06-01 02:41:00,0.2841092985077832,0
2024-06-01 02:42:00,0.3019422524690344,0
2024-06-01 02:43:00,0.31665019491543533,0
2024-06-01 02:44:00,0.29636408662286917,0
2024-06-01 02:45:00,0.2760208029476259,0
2024-06-01 02:46:00,0.3065590946500087,0
2024-06-01 02:47:00,0.2869645043201928,0
2024-06-01 02:48:00,0.254284026135429,0
2024-06-01 02:49:00,0.24071690143932778,0
2024-06-01 02:50:00,0.295160675726922,0
2024-06-01 02:51:00,0.2898682655391681,0
2024-06-01 02:52:00,0.24100198882445337,0
2024-06-01 02:53:00,0.23185942155651532,0
2024-06-01 02:54:00,0.21993370157085881,0
2024-06-01 02:55:00,0.2814242679317256,0
2024-06-01 02:56:00,0.25630142710467185,0
2024-06-01 02:57:00,0.24704820056952984,0
2024-06-01 02:58:00,0.24655617350099057,0
2024-06-01 02:59:00,0.2684698140595131,0
2024-06-01 03:00:00,0.23962922023605673,0
2024-06-01 03:01:00,0.24055618914160393,0
2024-06-01 03:02:00,0.2396383648592551,0
2024-06-01 03:03:00,0.2183045130142752,0
2024-06-01 03:04:00,0.2341682460242241,0
2024-06-01 03:05:00,0.3266020979239498,0
2024-06-01 03:06:00,0.2247802269220234,0
2024-06-01 03:07:00,0.21126624284518875,0
2024-06-01 03:08:00,0.2286368439624862,0
2024-06-01 03:09:00,0.3138838385600121,0
2024-06-01 03:10:00,0.2673520647335628,0
2024-06-01 03:11:00,0.2347208446334358,0
2024-06-01 03:12:00,0.23649910625489648,0
2024-06-01 03:13:00,0.23172681138830953,0
2024-06-01 03:14:00,0.2686244780064839,0
2024-06-01 03:15:00,0.23315136641598627,0
2024-06-01 03:16:00,0.2392826362519555,0
2024-06-01 03:17:00,0.23067949032190635,0
2024-06-01 03:18:00,0.21876459019515415,0
2024-06-01 03:19:00,0.23158076432075922,0
2024-06-01 03:20:00,0.22709874469815894,0
2024-06-01 03:21:00,0.263114671304598,0
2024-06-01 03:22:00,0.274882898607127,0
2024-06-01 03:23:00,0.2548341112698794,0
2024-06-01 03:24:00,0.266872444343838,0
2024-06-01 03:25:00,0.2869733365557463,0
2024-06-01 03:26:00,0.2401522302589151,0
2024-06-01 03:27:00,0.2411975417438019,0
2024-06-01 03:28:00,0.21500159649452438,0
2024-06-01 03:29:00,0.23379541189177988,0
2024-06-01 03:30:00,0.2619180387969978,0
2024-06-01 03:31:00,0.2619362856034994,0
2024-06-01 03:32:00,0.22353617606257775,0
2024-06-01 03:33:00,0.22939760060438522,0
2024-06-01 03:34:00,0.2546683303347694,0
2024-06-01 03:35:00,0.2553331367838535,0
2024-06-01 03:36:00,0.22571002792659445,0
2024-06-01 03:37:00,0.2518320406128816,0
2024-06-01 03:38:00,0.2160471139021277,0
2024-06-01 03:39:00,0.26987160021376383,0
2024-06-01 03:40:00,0.2299155669662113,0
2024-06-01 03:41:00,0.24466234818794894,0
2024-06-01 03:42:00,0.2499952975749194,0
2024-06-01 03:43:00,0.2381164729950444,0
2024-06-01 03:44:00,0.27308100975786087,0
2024-06-01 03:45:00,0.2561509414816384,0
2024-06-01 03:46:00,0.31537056933192475,0
2024-06-01 03:47:00,0.2787625892843699,0
2024-06-01 03:48:00,0.2558486304338971,0
2024-06-01 03:49:00,0.27758405487965115,0
2024-06-01 03:50:00,0.2497161767046973,0
2024-06-01 03:51:00,0.32115036390383894,0
2024-06-01 03:52:00,0.30232347840185525,0
2024-06-01 03:53:00,0.2582382351437912,0
2024-06-01 03:54:00,0.28538571019553,0
2024-06-01 03:55:00,0.2924883037268179,0
2024-06-01 03:56:00,0.26183973924559517,0
2024-06-01 03:57:00,0.2750919258597328,0
